comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  latencies(ms)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     16             100         0           1           2             .002105      NA          .000068           .005169             .005411            .007500              3             54
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     16             1000        0           1           2             .001935      NA          .000118           .009828             .010940            .012916              4             40
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     16             10000       0           1           2             .002467      NA          .000500           .018053             .021018            .023750              7             62
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     16             100000      0           1           2             .002138      NA          .003366           .025841             .028027            .030416              50            286
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     16             1000000     0           1           2             .004751      NA          .022167           .152207             .155396            .160000              478           347
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     32             10          0           1           2             .004072      NA          .000060           .010293             .010772            .015000              3             26
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     32             100         0           1           2             .004001      NA          .000070           .010334             .010800            .015000              3             29
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     32             1000        0           1           2             .004035      NA          .000123           .019191             .021537            .025833              4             21
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     32             10000       0           1           2             .004072      NA          .000506           .037059             .040522            .044583              7             33
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     32             100000      0           1           2             .004692      NA          .003552           .052579             .056822            .061250              50            147
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     32             1000000     0           1           2             .006909      NA          .021924           .301499             .306595            .311666              483           177
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     32             10          0           1           2             .004011      NA          .000056           .010335             .010804            .015000              3             26
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     32             100         0           1           2             .003978      NA          .000065           .010363             .010848            .015000              3             27
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     32             1000        0           1           2             .004272      NA          .000128           .018306             .021499            .025833              4             21
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     32             10000       0           1           2             .004452      NA          .000521           .035344             .040497            .045000              7             33
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     32             100000      0           1           2             .004324      NA          .003566           .051390             .054170            .058750              50            156
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     32             1000000     0           1           2             .006330      NA          .021896           .302326             .311661            .317916              483           173
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     32             10          0           1           2             .004557      NA          .000061           .010284             .010762            .015416              3             24
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     32             100         0           1           2             .004064      NA          .000063           .010309             .010769            .015000              3             27
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     32             1000        0           1           2             .004259      NA          .000128           .018644             .021526            .025833              4             22
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     32             10000       0           1           2             .004489      NA          .000506           .036446             .041766            .046250              7             32
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     32             100000      0           1           2             .004609      NA          .003606           .052036             .056782            .061666              49            150
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     32             1000000     0           1           2             .006406      NA          .021931           .300310             .306235            .312916              483           176
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     64             10          0           1           2             .008486      NA          .000064           .020508             .021415            .030000              3             14
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     64             100         0           1           2             .008280      NA          .000068           .020508             .021413            .029583              3             13
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     64             1000        0           1           2             .008119      NA          .000122           .038601             .042859            .051250              4             10
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     64             10000       0           1           2             .008090      NA          .000505           .073825             .080532            .088750              7             16
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     64             100000      0           1           2             .008191      NA          .003669           .105513             .115682            .123750              50            75
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     64             1000000     0           1           2             .010391      NA          .022412           .598178             .609067            .618750              483           90
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     64             10          0           1           2             .008106      NA          .000061           .020517             .021414            .029583              3             13
0.03          3                  1                  0    4        256       406       1         0         5         10000     10000     64             100         0           1           2             .008106      NA          .000069           .020523             .021456            .029583              4             13
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     64             1000        0           1           2             .008059      NA          .000123           .037492             .042858            .050833              4             10
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     64             10000       0           1           2             .008359      NA          .000500           .074633             .080529            .088750              7             17
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     64             100000      0           1           2             .008057      NA          .003624           .105559             .112931            .120833              50            76
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     64             1000000     0           1           2             .010090      NA          .022347           .599250             .612130            .621666              484           90
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     64             10          0           1           2             .007810      NA          .000064           .020767             .021689            .029583              3             13
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     64             100         0           1           2             .008260      NA          .000064           .020484             .021439            .030000              3             13
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     64             1000        0           1           2             .008504      NA          .000121           .039713             .042856            .051250              4             10
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     64             10000       0           1           2             .008462      NA          .000524           .072858             .080511            .089166              7             17
0.02          3                  1                  0    4        256       406       1         0         5         10000     10000     64             100000      0           1           2             .008224      NA          .003624           .103289             .112800            .121250              50            77
0.01          3                  1                  0    4        256       406       1         0         5         10000     10000     64             1000000     0           1           2             .010342      NA          .022257           .598434             .609972            .620000              484           90
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     1              10          0           1           2             .000718      NA          .000028           .000284             .000333            .001250              3             218
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1              100         0           1           2             .000378      NA          .000026           .000217             .000272            .000833              3             300
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1              1000        0           1           2             .000429      NA          .000045           .000450             .000503            .000833              4             278
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     1              10000       0           1           2             .000713      NA          .000200           .001001             .001256            .002083              5             316
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     1              100000      0           1           2             .000434      NA          .001451           .002596             .003344            .003750              24            943
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     1              1000000     0           1           2             .001220      NA          .010647           .012838             .015384            .016250              180           1637
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1              10          0           1           2             .000718      NA          .000031           .000296             .000415            .001250              3             239
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     1              100         0           1           2             .000399      NA          .000031           .000245             .000276            .000833              4             331
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1              1000        0           1           2             .000708      NA          .000043           .000307             .000327            .001250              4             241
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     1              10000       0           1           2             .000416      NA          .000160           .000966             .001110            .001666              5             341
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1              100000      0           1           2             .000477      NA          .001315           .003050             .003946            .004583              25            759
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1              1000000     0           1           2             .001113      NA          .010397           .012934             .014598            .015416              187           1693
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     1              10          0           1           2             .000464      NA          .000023           .000434             .000465            .000833              3             224
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1              100         0           1           2             .000407      NA          .000026           .000218             .000273            .000833              3             300
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1              1000        0           1           2             .000744      NA          .000047           .000318             .000413            .001250              4             248
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1              10000       0           1           2             .000722      NA          .000210           .001016             .001139            .002083              5             352
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     1              100000      0           1           2             .000769      NA          .001755           .002702             .003455            .004166              25            1023
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     1              1000000     0           1           2             .001455      NA          .010356           .012825             .015861            .017083              188           1505
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     2              10          0           1           2             .000570      NA          .000025           .000512             .000575            .000833              3             213
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     2              100         0           1           2             .000711      NA          .000029           .000534             .000602            .001250              7             189
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     2              1000        0           1           2             .000957      NA          .000043           .000559             .000628            .001666              4             168
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     2              10000       0           1           2             .000581      NA          .000183           .001782             .002005            .002500              5             244
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     2              100000      0           1           2             .000619      NA          .001522           .003369             .003895            .004583              25            884
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     2              1000000     0           1           2             .001227      NA          .010947           .013404             .014545            .015833              170           1744
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     2              10          0           1           2             .000572      NA          .000028           .000481             .000526            .001250              3             200
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     2              100         0           1           2             .000579      NA          .000032           .000542             .000603            .001250              5             208
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     2              1000        0           1           2             .000529      NA          .000046           .000488             .000545            .001250              4             246
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     2              10000       0           1           2             .000286      NA          .000150           .001790             .001971            .002500              5             239
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     2              100000      0           1           2             .000634      NA          .001362           .003223             .004310            .005000              25            700
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     2              1000000     0           1           2             .001182      NA          .011091           .013373             .020965            .022083              190           1267
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     2              10          0           1           2             .000561      NA          .000027           .000533             .000806            .001250              3             206
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     2              100         0           1           2             .000349      NA          .000025           .000490             .000534            .000833              3             240
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     2              1000        0           1           2             .000574      NA          .000044           .000541             .000628            .001250              4             222
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     2              10000       0           1           2             .000559      NA          .000153           .001774             .002111            .002500              5             205
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     2              100000      0           1           2             .000649      NA          .001239           .003177             .003654            .004583              25            742
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     2              1000000     0           1           2             .001422      NA          .010999           .013629             .015839            .017083              175           1628
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     4              10          0           1           2             .000906      NA          .000033           .000927             .001026            .001666              3             154
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     4              100         0           1           2             .000678      NA          .000036           .000954             .001029            .001666              3             157
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     4              1000        0           1           2             .000658      NA          .000046           .000966             .001053            .001666              4             162
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     4              10000       0           1           2             .000931      NA          .000226           .003417             .003909            .005000              5             156
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     4              100000      0           1           2             .001119      NA          .001678           .005614             .006168            .007500              28            590
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     4              1000000     0           1           2             .001535      NA          .011234           .017134             .017547            .019166              191           1479
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     4              10          0           1           2             .000658      NA          .000030           .000942             .001026            .001666              3             148
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     4              100         0           1           2             .000907      NA          .000043           .000837             .001033            .002083              9             151
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     4              1000        0           1           2             .001056      NA          .000051           .001031             .001102            .002083              4             143
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     4              10000       0           1           2             .000848      NA          .000231           .003345             .003903            .005000              5             160
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     4              100000      0           1           2             .000774      NA          .001501           .005520             .006003            .007083              25            567
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     4              1000000     0           1           2             .001409      NA          .011291           .017185             .018453            .020000              194           1415
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     4              10          0           1           2             .000684      NA          .000039           .000949             .001029            .001666              3             168
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     4              100         0           1           2             .000583      NA          .000034           .001037             .001409            .002083              3             140
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     4              1000        0           1           2             .000920      NA          .000051           .001145             .001218            .002083              4             146
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     4              10000       0           1           2             .000763      NA          .000202           .003215             .003904            .004583              5             146
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     4              100000      0           1           2             .000970      NA          .001619           .005810             .006583            .007500              25            548
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     4              1000000     0           1           2             .001548      NA          .011245           .017094             .018370            .019583              191           1430
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     8              10          0           1           2             .001594      NA          .000040           .002248             .002366            .004166              3             76
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     8              100         0           1           2             .001596      NA          .000043           .002192             .002363            .004166              3             77
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     8              1000        0           1           2             .001576      NA          .000060           .002277             .002594            .003750              4             97
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     8              10000       0           1           2             .001100      NA          .000232           .006898             .009598            .010833              5             73
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     8              100000      0           1           2             .001644      NA          .001784           .010931             .012718            .014583              24            320
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     8              1000000     0           1           2             .001952      NA          .011650           .030338             .031366            .033333              217           879
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     8              10          0           1           2             .001519      NA          .000048           .001856             .002039            .003750              3             93
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     8              100         0           1           2             .001627      NA          .000042           .001891             .002280            .003750              3             85
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     8              1000        0           1           2             .001668      NA          .000068           .002251             .002397            .004166              4             92
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     8              10000       0           1           2             .001612      NA          .000264           .006910             .008546            .010416              5             85
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     8              100000      0           1           2             .001638      NA          .001836           .010938             .012016            .013750              25            342
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     8              1000000     0           1           2             .002136      NA          .011594           .030337             .030985            .032916              220           885
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     8              10          0           1           2             .001622      NA          .000040           .001737             .002062            .003750              3             81
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     8              100         0           1           2             .001575      NA          .000048           .001925             .002352            .004166              3             82
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     8              1000        0           1           2             .001167      NA          .000063           .001913             .002069            .003333              4             103
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     8              10000       0           1           2             .001592      NA          .000240           .006453             .007597            .009166              5             85
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     8              100000      0           1           2             .001648      NA          .001748           .010624             .011466            .013333              25            343
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     8              1000000     0           1           2             .002196      NA          .011380           .030377             .031254            .033333              217           858
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     16             10          0           1           2             .002042      NA          .000053           .003856             .004102            .006250              3             61
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     16             100         0           1           2             .002097      NA          .000056           .003822             .004058            .006250              3             61
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     16             1000        0           1           2             .002419      NA          .000080           .003842             .004085            .006666              4             62
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     16             10000       0           1           2             .001782      NA          .000282           .013973             .017624            .019583              5             48
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     16             100000      0           1           2             .002134      NA          .001954           .021356             .024624            .027083              24            189
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     16             1000000     0           1           2             .003397      NA          .011647           .058416             .060549            .063333              226           463
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     16             10          0           1           2             .001919      NA          .000052           .003962             .004215            .006250              3             62
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     16             100         0           1           2             .002066      NA          .000059           .003834             .004076            .006250              3             61
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     16             1000        0           1           2             .002518      NA          .000083           .003829             .004082            .006666              4             63
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     16             10000       0           1           2             .002061      NA          .000293           .014079             .016995            .019166              5             50
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     16             100000      0           1           2             .001884      NA          .001803           .022381             .025782            .027916              24            170
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     16             1000000     0           1           2             .003597      NA          .012008           .058241             .061176            .063750              226           473
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     16             10          0           1           2             .002362      NA          .000047           .003776             .004092            .006666              3             55
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     16             100         0           1           2             .002027      NA          .000060           .003860             .004102            .006250              3             64
0.03          3                  1                  0    4        256       406       1         1         5         10000     10000     16             1000        0           1           2             .002133      NA          .000071           .003830             .004077            .006250              4             64
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     16             10000       0           1           2             .002497      NA          .000306           .013494             .014993            .017500              5             55
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     16             100000      0           1           2             .002538      NA          .002000           .021491             .024659            .027500              24            188
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     16             1000000     0           1           2             .003473      NA          .011820           .058358             .060377            .063333              227           469
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     32             10          0           1           2             .004033      NA          .000053           .007634             .008094            .012083              3             31
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     32             100         0           1           2             .004025      NA          .000056           .007635             .008092            .012083              3             33
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     32             1000        0           1           2             .003971      NA          .000083           .007704             .008172            .012083              4             37
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     32             10000       0           1           2             .004056      NA          .000303           .027782             .036377            .040416              5             24
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     32             100000      0           1           2             .004065      NA          .001975           .044009             .051438            .055416              24            92
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     32             1000000     0           1           2             .005069      NA          .012399           .114045             .119809            .124583              227           250
0.01          3                  1                  0    4        256       406       1         1         5         10000     10000     32             10          0           1           2             .004472      NA          .000053           .007623             .008089            .012500              3             29
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     32             100         0           1           2             .004453      NA          .000058           .007609             .008087            .012500              3             29
0.02          3                  1                  0    4        256       406       1         1         5         10000     10000     32             1000        0           1           2             .003796      NA          .000082           .007868             .008324            .012083              4             36
